,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mnb__alpha,param_preproc,param_vect,param_vect__max_df,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,estimator,param_knn__n_neighbors,param_lsvc__penalty,param_sgd__penalty
35,13.758734464645386,0.3927742794840968,6.524446964263916,0.4336549442506285,0.1,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'mnb__alpha': 0.1, 'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.703340402969247,0.7043224608857067,0.711482365420313,0.7063817430917556,0.003628899791190519,25,mnb,,,
36,3.513447364171346,0.0998105151222924,1.6196544965108235,0.11805201471468332,0.01,,CountVectorizer(),,"{'mnb__alpha': 0.01, 'preproc': None, 'vect': CountVectorizer()}",0.6845174973488866,0.7043224608857067,0.7040572792362768,0.6976324124902901,0.00927427731960678,27,mnb,,,
37,13.513611952463785,0.298558192190159,4.597144842147827,0.9452404077685864,0.01,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'mnb__alpha': 0.01, 'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.6956521739130435,0.6963670114028109,0.7006099177936886,0.6975430343698475,0.0021881618786502347,28,mnb,,,
38,3.4301978747049966,0.14207939261742897,1.4996107419331868,0.10129958100779851,0.001,,CountVectorizer(),,"{'mnb__alpha': 0.001, 'preproc': None, 'vect': CountVectorizer()}",0.6808059384941676,0.6963670114028109,0.699814372845399,0.6923291075807926,0.008268762284573263,29,mnb,,,
39,9.746968507766724,2.1463491344985726,2.793081283569336,0.0607681159192748,0.001,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'mnb__alpha': 0.001, 'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.6853128313891834,0.6881463802704852,0.6910633784142137,0.6881741966912941,0.0023477333872938223,30,mnb,,,
0,14.109886884689331,0.26637800757582936,1.001372496287028,0.06569352630408092,,,TfidfVectorizer(),0.4,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.7465535524920467,0.7629276054097056,0.7573587907716786,0.7556133162244768,0.006797666917591169,2,ridge,,,
1,14.524330536524454,0.15833671942453703,0.974177360534668,0.027235816860039612,,,TfidfVectorizer(),0.6,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.7468186638388123,0.7634579687085654,0.7581543357199682,0.7561436560891153,0.006940160472236548,1,ridge,,,
2,14.637598276138306,0.2824399572203659,1.3174981276194255,0.15585800336733072,,,TfidfVectorizer(),0.8,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.7452279957582184,0.7634579687085654,0.7578891540705384,0.7555250395124408,0.007627789399096471,3,ridge,,,
3,13.402601718902588,0.5430524574558288,1.622111161549886,0.07606302047061585,,,TfidfVectorizer(),1.0,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.7465535524920467,0.7634579687085654,0.7560328825245293,0.7553481345750471,0.006918163615732396,4,ridge,,,
4,20.527485688527424,0.2732267483630836,6.969538291295369,0.4444548536823002,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.4,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.721102863202545,0.7284539909838239,0.7316361707769823,0.7270643416544504,0.004411045685427704,8,ridge,,,
